"Symbol","EndDate","Source","StateTypeCode","RDPerson","RDPersonRatio","RDSpendSum","RDSpendSumRatio"
"002381","2013-12-31","0","1","","","26284800.0000","2.3200"
"002381","2014-12-31","0","1","","","34183075.6300","3.1000"
"002381","2015-12-31","0","1","83","6.7500","30686358.8400","3.2200"
"002381","2016-12-31","0","1","120","8.6900","52811244.6000","4.9300"
"002381","2017-12-31","0","1","72","6.2200","34034743.4700","2.9900"
"002381","2018-12-31","0","1","68","5.9000","40474274.0000","2.9800"
"002381","2019-12-31","0","1","62","4.6400","47029743.5600","3.0800"
"002381","2020-12-31","0","1","68","4.1300","53973746.0300","2.9800"
"002381","2021-12-31","0","1","116","6.3100","58867402.9300","3.0700"
"002382","2007-12-31","1","1","","","1189700.0000",""
"002382","2008-12-31","1","1","","","1027600.0000",""
"002382","2009-12-31","1","1","","","1239300.0000",""
"002382","2010-12-31","0","1","","","7356200.0000","1.1800"
"002382","2011-12-31","0","1","","","7893762.6600","0.8500"
"002382","2012-12-31","0","1","","","22636495.6300","1.7100"
"002382","2013-12-31","0","1","","","22325137.3100","1.6700"
"002382","2014-12-31","0","1","","","21484541.2900","1.4000"
"002382","2015-12-31","0","1","131","4.4700","18494105.1800","1.2300"
"002382","2016-12-31","0","1","362","12.6800","39593396.6700","3.0700"
"002382","2017-12-31","0","1","349","10.6000","49724366.0300","3.1600"
"002382","2018-12-31","0","1","465","10.4100","182909598.3300","6.8900"
"002382","2019-12-31","0","1","544","13.2500","296879897.9000","8.5400"
"002382","2020-12-31","0","1","1135","18.3700","346689295.8700","4.4100"
"002382","2021-12-31","0","1","829","9.7800","518213659.6200","6.3900"
"002383","2007-12-31","1","1","","","29293600.0000","5.8900"
"002383","2008-12-31","1","1","","","26437300.0000","5.9200"
"002383","2009-12-31","1","1","141","29.7500","26950000.0000","6.3200"
"002383","2011-12-31","0","1","","","34694366.6100",""
"002383","2012-12-31","0","1","","","69384627.5600","16.7200"
"002383","2013-12-31","0","1","","","89711907.3800","14.4800"
"002383","2014-12-31","0","1","","","94238056.5200","19.2400"
"002383","2015-12-31","0","1","472","39.8000","127693634.6100","16.8700"
"002383","2016-12-31","0","1","664","31.4500","168918335.2800","14.4300"
"002383","2017-12-31","0","1","826","37.1000","233991078.9700","10.2300"
"002383","2018-12-31","0","1","1008","40.1100","302391722.8900","13.1500"
"002383","2019-12-31","0","1","998","45.5300","247035368.0400","15.9500"
"002383","2020-12-31","0","1","1180","45.7200","250136666.3700","14.8000"
"002383","2021-12-31","0","1","1155","44.0000","242746300.4400","11.5200"
"002384","2007-12-31","1","1","","","4139400.0000","1.1100"
"002384","2008-12-31","1","1","","","6690500.0000","1.3300"
"002384","2009-12-31","1","1","","","19880900.0000","3.4300"
"002384","2010-12-31","0","1","","","30400509.7400",""
"002384","2011-12-31","0","1","","","47916838.1800",""
"002384","2012-12-31","0","1","","","56993649.2900","3.1400"
"002384","2013-12-31","0","1","","","77445331.0200","2.9300"
"002384","2014-12-31","0","1","","","100880059.2700","2.8600"
"002384","2015-12-31","0","1","1226","12.1500","130080093.3000","3.2600"
"002384","2016-12-31","0","1","1459","13.4400","170700348.6100","2.0300"
"002384","2017-12-31","0","1","2287","19.2100","415333973.8000","2.7000"
"002384","2018-12-31","0","1","3137","15.3200","475150318.5700","2.4000"
"002384","2019-12-31","0","1","3510","17.0500","774833950.5500","3.2900"
"002384","2020-12-31","0","1","3487","16.5900","910253381.4400","3.2400"
"002384","2021-12-31","0","1","3699","18.5300","1028567206.9500","3.2400"
"002385","2007-12-31","1","1","","","124090000.0000","5.4700"
"002385","2008-12-31","1","1","","","118120000.0000","3.2700"
"002385","2009-12-31","1","1","508","5.7000","136510000.0000","3.4300"
"002385","2011-12-31","0","1","","","37336195.0100",""
"002385","2012-12-31","0","1","","","343487300.0000","3.2300"
"002385","2013-12-31","0","1","","","492972200.0000","2.9600"
"002385","2014-12-31","0","1","","","493502300.0000","2.6800"
"002385","2015-12-31","0","1","1596","7.0300","504395916.7800","3.1300"
"002385","2016-12-31","0","1","1630","8.3000","524514814.7300","3.1100"
"002385","2017-12-31","0","1","1635","8.5900","525880132.2400","2.8100"
"002385","2018-12-31","0","1","1200","6.9600","494391367.9000","2.5600"
"002385","2019-12-31","0","1","1085","7.8300","442591678.0800","2.6700"
"002385","2020-12-31","0","1","2652","13.6600","570145966.9300","2.5000"
"002385","2021-12-31","0","1","2796","13.9300","667573527.1100","2.1300"
"002386","2007-12-31","1","1","","","51762900.0000","1.6400"
"002386","2008-12-31","1","1","","","44630700.0000","1.1300"
"002386","2009-12-31","1","1","","","15016700.0000","0.4100"
"002386","2011-12-31","0","1","","","4334100.0000","0.0800"
"002386","2012-12-31","0","1","","","13388111.1400","0.2300"
"002386","2013-12-31","0","1","","","14831392.7400","0.1600"
"002386","2014-12-31","0","1","","","13805332.2300","0.1500"
"002386","2015-12-31","0","1","387","10.7100","104128479.3400","0.9700"
"002386","2016-12-31","0","1","430","10.9800","129564447.1500","1.0400"
"002386","2017-12-31","0","1","453","11.8300","137582953.9600","0.9000"
"002386","2018-12-31","0","1","465","10.7200","175990704.1700","0.9700"
"002386","2019-12-31","0","1","470","11.1700","182407561.3400","0.7900"
"002386","2020-12-31","0","1","465","10.8900","183408006.3100","0.8500"
"002386","2021-12-31","0","1","512","11.6300","244776419.3200","1.3000"
"002387","2007-12-31","1","1","25","","559300.0000","0.1600"
"002387","2008-12-31","1","1","31","","2029500.0000","0.4000"
"002387","2009-12-31","1","1","31","","1482000.0000","0.2500"
"002387","2010-12-31","0","1","","","1981140.1500","0.3100"
"002387","2011-12-31","0","1","","","1911885.5200",""
"002387","2012-12-31","0","1","","","3096785.1900",""
"002387","2013-12-31","0","1","","","4488786.8600",""
"002387","2014-12-31","0","1","","","4207701.2600",""
"002387","2015-12-31","0","1","35","2.1900","3840800.3600","0.8900"
"002387","2016-12-31","0","1","42","5.1700","1082538.4500","0.6800"
"002387","2017-12-31","0","1","215","12.7800","24223886.2700","76.3500"
"002387","2018-12-31","0","1","1623","22.5000","568739550.7200","31.9800"
"002387","2019-12-31","0","1","1368","21.8300","722953498.0000","26.8800"
"002387","2020-12-31","0","1","1138","19.8100","748350411.9600","21.7900"
"002387","2021-12-31","0","1","1433","21.7200","1222796644.3000","26.9100"
"002388","2010-12-31","0","1","","","3278100.0000","0.6400"
"002388","2011-12-31","0","1","","","4327500.0000","0.7600"
"002388","2012-12-31","0","1","","","5793125.1100","1.3600"
"002388","2013-12-31","0","1","","","9355737.1100","2.2200"
"002388","2014-12-31","0","1","","","7189583.4700","1.2500"
"002388","2015-12-31","0","1","42","4.7100","6451136.3300","1.1300"
"002388","2016-12-31","0","1","43","9.4300","5881751.8900","0.7200"
"002388","2017-12-31","0","1","44","10.0000","5539771.6000","0.6800"
"002388","2018-12-31","0","1","65","8.0600","12078900.3900","1.4400"
"002388","2019-12-31","0","1","66","7.6400","12267448.8900","0.8100"
"002388","2020-12-31","0","1","70","8.9500","18227592.3500","0.8900"
"002388","2021-12-31","0","1","64","8.0000","14751061.1800","0.6400"
"002389","2007-12-31","1","2","","","11196000.0000","5.1100"
"002389","2008-12-31","1","2","","","8317100.0000","3.7200"
"002389","2009-12-31","1","2","","","7327800.0000","3.4300"
"002389","2010-12-31","0","1","","","6348627.3400","2.5200"
"002389","2011-12-31","0","1","","","12582505.2200","3.1700"
"002389","2012-12-31","0","1","","","11057100.0000","3.0800"
"002389","2013-12-31","0","1","","","13464100.0000","3.0500"
"002389","2014-12-31","0","1","","","23176500.0000","3.3100"
"002389","2015-12-31","0","1","121","10.2100","32772595.8400","3.5500"
"002389","2016-12-31","0","1","145","10.7900","44028262.2200","3.6300"
"002389","2017-12-31","0","1","372","21.2100","89513129.7700","6.1900"
"002389","2018-12-31","0","1","430","22.7200","168679442.3500","6.2000"
"002389","2019-12-31","0","1","452","22.1700","183938488.4900","5.9300"
"002389","2020-12-31","0","1","466","22.6900","198357644.3900","6.6400"
"002389","2021-12-31","0","1","505","25.2500","304932765.0700","10.4700"
"002390","2007-12-31","1","1","","","4136600.0000","1.9000"
"002390","2008-12-31","1","1","","","3892700.0000","1.4200"
"002390","2009-12-31","1","1","","","9921300.0000","2.9500"
"002390","2012-12-31","0","1","","","6029096.5900","1.3500"
"002390","2013-12-31","0","1","","","7300851.8900","1.2800"
"002390","2014-12-31","0","1","","","5009141.4500","0.2000"
"002390","2015-12-31","0","1","17","0.3400","6943773.1800","0.1700"
"002390","2016-12-31","0","1","87","1.5400","23309916.9400","0.4500"
"002390","2017-12-31","0","1","104","1.6900","38342944.9800","0.6400"
"002390","2018-12-31","0","1","134","1.9200","36692276.4000","0.5600"
"002390","2019-12-31","0","1","190","2.9700","36577562.5500","0.5500"
"002390","2020-12-31","0","1","7","0.1200","10562945.7200","0.1800"
"002390","2021-12-31","0","1","10","0.1700","1937593.5900","0.0300"
"002391","2007-12-31","1","1","","","13006700.0000","3.1400"
"002391","2008-12-31","1","1","","","25522600.0000","4.1000"
"002391","2009-12-31","1","1","","","31172900.0000","4.6200"
"002391","2010-12-31","0","1","","","34295500.0000","4.5400"
"002391","2011-12-31","0","1","","","44223200.0000","4.4200"
"002391","2012-12-31","0","1","","","54755100.0000","4.3100"
"002391","2013-12-31","0","1","","","63579369.5800","4.0500"
"002391","2014-12-31","0","1","","","80387208.6400","4.4400"
"002391","2015-12-31","0","1","281","15.7200","85994653.3700","4.7200"
"002391","2016-12-31","0","1","302","15.6800","86088171.7200","4.7000"
"002391","2017-12-31","0","1","305","15.9200","98499321.1800","4.3900"
"002391","2018-12-31","0","1","308","15.9300","138043606.3500","4.6000"
"002391","2019-12-31","0","1","308","15.9700","148770301.3100","4.4100"
"002391","2020-12-31","0","1","320","15.9700","132598172.5900","4.4100"
"002391","2021-12-31","0","1","328","15.8000","154720244.0000","4.1100"
"002392","2007-12-31","1","1","","","21663600.0000","5.6300"
"002392","2008-12-31","1","1","","","21683500.0000","5.1800"
"002392","2009-12-31","1","1","124","11.0500","29067300.0000","5.3300"
"002392","2010-12-31","0","1","172","11.0200","33301900.0000","4.7000"
"002392","2011-12-31","0","1","","","47456400.0000","5.1600"
"002392","2012-12-31","0","1","","","61421600.0000","5.5800"
"002392","2013-12-31","0","1","","","68582700.0000","4.6300"
"002392","2014-12-31","0","1","","","90695100.0000","4.8200"
"002392","2015-12-31","0","1","276","13.3000","110162578.4700","6.2400"
"002392","2016-12-31","0","1","257","12.5600","82393174.8400","4.3800"
"002392","2017-12-31","0","1","265","13.0700","88289380.6200","3.8800"
"002392","2018-12-31","0","1","321","13.2800","101473277.8100","3.1700"
"002392","2019-12-31","0","1","496","22.2000","165350037.8500","4.4200"
"002392","2020-12-31","0","1","507","22.2000","191782017.3900","4.4500"
"002392","2021-12-31","0","1","510","23.2300","187757158.3300","3.8200"
"002392","2022-12-31","0","1","536","25.2100","246911709.4400","5.2300"
"002393","2007-12-31","1","1","","","12981900.0000","3.3000"
"002393","2007-12-31","1","2","","","","3.0500"
"002393","2008-12-31","1","1","","","17306800.0000","2.9200"
"002393","2008-12-31","1","2","","","","3.3900"
"002393","2009-12-31","1","1","","","17631100.0000","2.9600"
"002393","2009-12-31","1","2","","","","3.0400"
"002393","2010-12-31","0","1","149","10.0800","",""
"002393","2012-12-31","0","1","","","40623949.7600","3.6400"
"002393","2013-12-31","0","1","","","39289321.5100","3.7600"
"002393","2014-12-31","0","1","","","41492251.8900","5.3600"
"002393","2015-12-31","0","1","236","12.6800","33226222.8100","4.2900"
"002393","2016-12-31","0","1","274","15.3800","64212278.5300","7.5800"
"002393","2017-12-31","0","1","279","16.0800","102189831.8300","9.9300"
"002393","2018-12-31","0","1","327","19.0600","94297637.0900","6.2700"
"002393","2019-12-31","0","1","377","22.4500","123429084.1900","7.6400"
"002393","2020-12-31","0","1","344","21.3800","76699864.4100","6.7200"
"002393","2021-12-31","0","1","330","22.8400","104086740.3300","9.5300"
"002393","2022-12-31","0","1","329","23.9400","105976863.9300","9.2400"
"002394","2006-12-31","1","2","","","","5.5000"
"002394","2007-12-31","1","2","","","","4.2700"
"002394","2008-12-31","1","2","","","","3.0400"
"002394","2012-12-31","0","1","","","79287600.0000","2.9000"
"002394","2013-12-31","0","2","","","84838300.0000","3.7400"
"002394","2014-12-31","0","2","","","90569700.0000","4.0800"
"002394","2015-12-31","0","1","618","6.2200","91425419.3200","2.6300"
"002394","2016-12-31","0","1","521","5.0800","108731756.8000","2.9100"
"002394","2017-12-31","0","1","595","6.4200","110610708.9000","2.7600"
"002394","2018-12-31","0","1","602","7.9500","106175968.2200","2.5500"
"002394","2019-12-31","0","1","653","7.2900","104873915.7000","2.6800"
"002394","2020-12-31","0","1","486","6.3800","77179148.5900","1.9900"
"002394","2021-12-31","0","1","441","5.5900","88255612.2000","2.2600"
"002395","2007-12-31","1","1","","","16487800.0000","3.8700"
"002395","2008-12-31","1","1","","","12756500.0000","3.0800"
"002395","2009-12-31","1","1","75","13.0900","15020900.0000","3.2900"
"002395","2010-12-31","0","1","75","12.8400","16356600.0000","3.2400"
"002395","2011-12-31","0","1","","","17393000.0000","3.4400"
"002395","2012-12-31","0","1","","","16472100.0000","3.2400"
"002395","2013-12-31","0","1","","","17913300.0000","3.2600"
"002395","2014-12-31","0","1","","","17274900.0000","2.1500"
"002395","2015-12-31","0","1","131","16.8400","32794030.4800","3.3100"
"002395","2016-12-31","0","1","122","16.7600","34803820.4600","3.3000"
"002395","2017-12-31","0","1","106","13.9300","39855814.4300","3.1300"
"002395","2018-12-31","0","1","115","13.6600","48291944.2300","3.4600"
"002395","2019-12-31","0","1","118","15.9000","48873933.0100","3.4500"
"002395","2020-12-31","0","1","115","19.1000","51466819.7600","3.8400"
"002395","2021-12-31","0","1","101","17.7200","54426408.7100","3.7000"
"002396","2007-12-31","1","1","923","","101416000.0000","8.2000"
"002396","2008-12-31","1","1","1170","","125227000.0000","9.6400"
"002396","2009-12-31","1","1","1039","25.7900","161077100.0000","9.4200"
"002396","2010-12-31","0","1","","","221032821.7700","11.0700"
"002396","2011-12-31","0","1","","","348629824.9000","13.1800"
"002396","2012-12-31","0","1","","","400210400.6500","14.3600"
"002396","2013-12-31","0","1","","","482010037.1500","14.7100"
"002396","2014-12-31","0","1","","","","14.8400"
"002396","2015-12-31","0","1","3076","40.6500","653734962.7700","14.4700"
"002396","2016-12-31","0","1","3305","42.7700","788670686.6000","13.8700"
"002396","2017-12-31","0","1","3788","44.1600","996417520.5100","12.9300"
"002396","2018-12-31","0","1","3872","44.9700","1071144408.4500","11.7300"
"002396","2019-12-31","0","1","4101","47.6800","1235548852.5800","13.3300"
"002396","2020-12-31","0","1","4409","46.3100","1363999882.5800","13.2400"
"002396","2021-12-31","0","1","4886","46.2300","1788921154.0400","13.2000"
"002397","2010-12-31","0","1","","","6306873.6400",""
"002397","2011-12-31","0","1","","","8164504.8100",""
"002397","2012-12-31","0","1","","","38950000.0000","3.2500"
"002397","2013-12-31","0","1","","","45054900.0000","3.1700"
"002397","2014-12-31","0","1","","","54891473.4800","3.5100"
"002397","2015-12-31","0","1","305","11.8300","48167401.1200","3.1700"
"002397","2016-12-31","0","1","385","12.8800","46537741.0700","3.2200"
"002397","2017-12-31","0","1","396","10.4300","59777518.2900","3.0900"
"002397","2018-12-31","0","1","423","10.9100","75511405.7500","3.2700"
"002397","2019-12-31","0","1","403","10.8600","86718806.9200","3.3300"
"002397","2020-12-31","0","1","335","10.6300","76723107.6300","3.4600"
"002397","2021-12-31","0","1","348","11.3500","86632029.1100","3.5200"
"002398","2007-12-31","1","1","","","12888900.0000","2.6800"
"002398","2008-12-31","1","1","","","13381800.0000","3.5000"
"002398","2009-12-31","1","1","251","32.6000","14714100.0000","4.0400"
"002398","2009-12-31","1","2","70","","",""
"002398","2010-12-31","0","1","","","18175106.1900","3.0600"
"002398","2011-12-31","0","1","","","32359521.5600","3.2800"
"002398","2012-12-31","0","1","","","47972616.6800","3.6700"
"002398","2013-12-31","0","1","","","70307914.3300","3.9700"
"002398","2014-12-31","0","1","","","56312338.0600","3.1500"
"002398","2015-12-31","0","1","148","8.5700","58160855.1100","4.3200"
"002398","2016-12-31","0","1","155","9.3500","59703039.9600","4.3100"
"002398","2017-12-31","0","1","161","9.6500","74745616.4400","3.7400"
"002398","2018-12-31","0","1","255","12.4500","82615741.2700","3.0400"
"002398","2019-12-31","0","1","272","11.5800","123875530.6000","3.6500"
"002398","2020-12-31","0","1","373","14.0700","152109619.6200","3.9300"
