"Stkcd","ShortName","Accper","Typrep","IfCorrect","A001000000"
"000908","天一科技","2008-12-31","A","0","989235297.22"
"000908","天一科技","2009-12-31","A","1","784806163.06"
"000908","*ST 天一","2010-12-31","A","0","471373437.10"
"000908","ST 天一","2011-12-31","A","0","421447576.42"
"000908","ST 天一","2012-12-31","A","0","370132909.43"
"000908","*ST 天一","2013-12-31","A","1","336780020.30"
"000908","天一科技","2014-12-31","A","0","1913798505.39"
"000908","景峰医药","2015-12-31","A","0","3442647520.73"
"000908","景峰医药","2016-12-31","A","1","5134007549.14"
"000908","景峰医药","2017-12-31","A","1","4863860828.66"
"000908","景峰医药","2018-12-31","A","1","5204712664.93"
"000908","景峰医药","2019-12-31","A","1","4320343061.09"
"000908","景峰医药","2020-12-31","A","1","2661028770.49"
"000908","景峰医药","2021-12-31","A","1","1774014334.35"
"000908","景峰医药","2022-12-31","A","1","1455112046.92"
"000915","声乐股份","1999-12-31","A","0","370303308.78"
"000915","声乐股份","2000-12-31","A","0","399545387.01"
"000915","山大华特","2001-12-31","A","0","484246076.25"
"000915","山大华特","2002-12-31","A","0","561430949.54"
"000915","山大华特","2003-12-31","A","0","715065177.42"
"000915","山大华特","2004-12-31","A","0","755439029.56"
"000915","山大华特","2005-12-31","A","0","952210847.61"
"000915","山大华特","2006-12-31","A","0","934096819.27"
"000915","山大华特","2007-12-31","A","0","993284239.23"
"000915","山大华特","2008-12-31","A","0","1039912333.02"
"000915","山大华特","2009-12-31","A","0","1109700057.28"
"000915","山大华特","2010-12-31","A","0","1138376542.34"
"000915","山大华特","2011-12-31","A","0","1159561864.85"
"000915","山大华特","2012-12-31","A","0","1341876832.74"
"000915","山大华特","2013-12-31","A","0","1591741310.40"
"000915","山大华特","2014-12-31","A","0","1954665619.92"
"000915","山大华特","2015-12-31","A","0","2080909422.19"
"000915","山大华特","2016-12-31","A","0","2482210141.83"
"000915","山大华特","2017-12-31","A","0","2775008183.76"
"000915","山大华特","2018-12-31","A","0","2899711204.80"
"000915","山大华特","2019-12-31","A","0","3152463167.36"
"000915","山大华特","2020-12-31","A","1","3694977604.81"
"000915","华特达因","2021-12-31","A","0","3935426876.64"
"000915","华特达因","2022-12-31","A","0","4690492822.90"
"000919","金陵药业","1999-12-31","A","0","1171217707.85"
"000919","金陵药业","2000-12-31","A","0","1222140123.80"
"000919","金陵药业","2001-12-31","A","0","1416278371.80"
"000919","金陵药业","2002-12-31","A","0","1537690857.17"
"000919","金陵药业","2003-12-31","A","0","1635180305.09"
"000919","金陵药业","2004-12-31","A","0","1792003612.83"
"000919","金陵药业","2005-12-31","A","0","1842900887.30"
"000919","金陵药业","2006-12-31","A","0","2029097065.56"
"000919","金陵药业","2007-12-31","A","0","2366289852.78"
"000919","金陵药业","2008-12-31","A","0","2202801707.21"
"000919","金陵药业","2009-12-31","A","0","2455522912.07"
"000919","金陵药业","2010-12-31","A","0","2743772318.32"
"000919","金陵药业","2011-12-31","A","0","2958276590.31"
"000919","金陵药业","2012-12-31","A","0","3198884204.41"
"000919","金陵药业","2013-12-31","A","1","3304398493.00"
"000919","金陵药业","2014-12-31","A","0","3622217110.96"
"000919","金陵药业","2015-12-31","A","0","3850257581.02"
"000919","金陵药业","2016-12-31","A","0","3857882074.06"
"000919","金陵药业","2017-12-31","A","0","3856970596.92"
"000919","金陵药业","2018-12-31","A","0","3884935435.88"
"000919","金陵药业","2019-12-31","A","0","4158340176.15"
"000919","金陵药业","2020-12-31","A","1","4283570372.62"
"000919","金陵药业","2021-12-31","A","0","4447665260.23"
"000919","金陵药业","2022-12-31","A","0","4543352930.71"
"000931","中关村","1999-12-31","A","0","3123170821.24"
"000931","中关村","2000-12-31","A","0","6604111725.34"
"000931","中关村","2001-12-31","A","0","9690331525.40"
"000931","中关村","2002-12-31","A","0","7399301604.15"
"000931","中关村","2003-12-31","A","0","7457331699.87"
"000931","*ST 中科","2004-12-31","A","0","5719055863.25"
"000931","中关村","2005-12-31","A","0","4846459901.82"
"000931","S 中关村","2006-12-31","A","0","4450592154.28"
"000931","中关村","2007-12-31","A","0","4708229088.47"
"000931","中关村","2008-12-31","A","0","4015765370.20"
"000931","中关村","2009-12-31","A","0","3808731374.52"
"000931","中关村","2010-12-31","A","0","4010685266.11"
"000931","中关村","2011-12-31","A","0","4332619462.54"
"000931","中关村","2012-12-31","A","0","4196138424.06"
"000931","中关村","2013-12-31","A","0","4345437854.03"
"000931","中关村","2014-12-31","A","1","2514627841.49"
"000931","中关村","2015-12-31","A","1","2756854625.67"
"000931","中关村","2016-12-31","A","0","3147001084.28"
"000931","中关村","2017-12-31","A","0","3648981255.18"
"000931","中关村","2018-12-31","A","0","3527623173.15"
"000931","中关村","2019-12-31","A","0","3582049241.72"
"000931","中关村","2020-12-31","A","0","3455089205.24"
"000931","中关村","2021-12-31","A","0","3697207504.90"
"000931","中关村","2022-12-31","A","0","3542579751.47"
"000952","广济药业","1999-12-31","A","0","648781503.74"
"000952","广济药业","2000-12-31","A","0","676215133.25"
"000952","广济药业","2001-12-31","A","0","761831529.98"
"000952","广济药业","2002-12-31","A","0","819906886.35"
"000952","广济药业","2003-12-31","A","0","866938420.38"
"000952","广济药业","2004-12-31","A","0","911954319.54"
"000952","广济药业","2005-12-31","A","0","882440281.70"
"000952","广济药业","2006-12-31","A","0","785024221.53"
"000952","广济药业","2007-12-31","A","1","979149751.55"
"000952","广济药业","2008-12-31","A","1","1207059172.94"
"000952","广济药业","2009-12-31","A","0","1303838952.85"
"000952","广济药业","2010-12-31","A","0","1384415869.97"
"000952","广济药业","2011-12-31","A","0","1506661131.77"
"000952","广济药业","2012-12-31","A","0","1555971978.56"
"000952","广济药业","2013-12-31","A","1","1551825095.09"
"000952","广济药业","2014-12-31","A","0","1582469533.44"
"000952","广济药业","2015-12-31","A","0","1620720878.82"
"000952","广济药业","2016-12-31","A","0","1633880910.92"
"000952","广济药业","2017-12-31","A","0","1641883229.51"
"000952","广济药业","2018-12-31","A","1","1693288037.08"
"000952","广济药业","2019-12-31","A","0","1766508421.42"
"000952","广济药业","2020-12-31","A","0","1979438635.76"
"000952","广济药业","2021-12-31","A","0","2048896426.54"
"000952","广济药业","2022-12-31","A","0","2469053947.84"
"000953","河池化工","1999-12-31","A","0","817215900.34"
"000953","河池化工","2000-12-31","A","0","1013254530.69"
"000953","河池化工","2001-12-31","A","0","1219013059.29"
"000953","河池化工","2002-12-31","A","0","1088425746.26"
"000953","河池化工","2003-12-31","A","0","982390504.40"
"000953","河池化工","2004-12-31","A","0","936015353.83"
"000953","河池化工","2005-12-31","A","0","939114008.58"
"000953","河池化工","2006-12-31","A","0","1040316607.20"
"000953","河池化工","2007-12-31","A","0","1142309130.17"
"000953","河池化工","2008-12-31","A","0","1057473367.00"
"000953","河池化工","2009-12-31","A","0","1145985762.84"
"000953","*ST 河化","2010-12-31","A","0","1118289523.97"
"000953","ST 河化","2011-12-31","A","0","1642326429.51"
"000953","ST 河化","2012-12-31","A","0","2072435785.68"
"000953","*ST 河化","2013-12-31","A","0","2188320146.13"
"000953","河池化工","2014-12-31","A","1","1593601321.16"
"000953","河池化工","2015-12-31","A","0","1409691989.86"
"000953","河池化工","2016-12-31","A","0","785176290.54"
"000953","*ST 河化","2017-12-31","A","0","817878116.61"
"000953","ST 河化","2018-12-31","A","0","387181828.94"
"000953","*ST 河化","2019-12-31","A","0","344683621.33"
"000953","*ST 河化","2020-12-31","A","0","376292912.19"
"000953","河化股份","2021-12-31","A","0","396411315.40"
"000953","河化股份","2022-12-31","A","0","286706539.83"
"000989","九芝堂","2000-12-31","A","0","811601120.41"
"000989","九芝堂","2001-12-31","A","0","871963378.29"
"000989","九芝堂","2002-12-31","A","0","1019085828.40"
"000989","九芝堂","2003-12-31","A","0","1337383483.37"
"000989","九芝堂","2004-12-31","A","0","1339522976.74"
"000989","九芝堂","2005-12-31","A","0","1303314968.98"
"000989","九芝堂","2006-12-31","A","0","1373255884.12"
"000989","九芝堂","2007-12-31","A","0","1441679003.60"
"000989","九芝堂","2008-12-31","A","0","1546201271.99"
"000989","九芝堂","2009-12-31","A","0","1547532889.81"
"000989","九芝堂","2010-12-31","A","0","1738510955.52"
"000989","九芝堂","2011-12-31","A","0","1798349336.69"
"000989","九芝堂","2012-12-31","A","0","1840664793.73"
"000989","九芝堂","2013-12-31","A","0","1891084260.76"
"000989","九芝堂","2014-12-31","A","0","2149337166.22"
"000989","九芝堂","2015-12-31","A","0","4470835279.80"
"000989","九芝堂","2016-12-31","A","1","4797790891.24"
"000989","九芝堂","2017-12-31","A","1","5873723167.38"
"000989","九芝堂","2018-12-31","A","1","5247929616.49"
"000989","九芝堂","2019-12-31","A","0","4904747670.66"
"000989","九芝堂","2020-12-31","A","0","5071508340.80"
"000989","九芝堂","2021-12-31","A","0","5265533999.97"
"000989","九芝堂","2022-12-31","A","0","5238415577.39"
"000999","三九医药","2000-12-31","A","0","5889851558.58"
"000999","三九医药","2001-12-31","A","0","6599074437.03"
"000999","三九医药","2002-12-31","A","0","6850211319.78"
"000999","三九医药","2003-12-31","A","0","8296245836.33"
"000999","三九医药","2004-12-31","A","0","7177607192.83"
"000999","三九医药","2005-12-31","A","0","7043277200.86"
"000999","S 三九","2006-12-31","A","0","7054589675.77"
"000999","S 三九","2007-12-31","A","0","7773389335.69"
"000999","三九医药","2008-12-31","A","0","5051457903.81"
"000999","三九医药","2009-12-31","A","0","5631417009.57"
"000999","华润三九","2010-12-31","A","0","6091160401.44"
"000999","华润三九","2011-12-31","A","0","7599036284.51"
"000999","华润三九","2012-12-31","A","0","8612413199.98"
"000999","华润三九","2013-12-31","A","1","10242491476.32"
"000999","华润三九","2014-12-31","A","0","10667242378.82"
"000999","华润三九","2015-12-31","A","0","12019258678.06"
"000999","华润三九","2016-12-31","A","0","13551748193.07"
"000999","华润三九","2017-12-31","A","0","16195463732.09"
"000999","华润三九","2018-12-31","A","1","18029932145.02"
"000999","华润三九","2019-12-31","A","0","20103525732.24"
"000999","华润三九","2020-12-31","A","0","22010147281.16"
"000999","华润三九","2021-12-31","A","1","24307980616.84"
"000999","华润三九","2022-12-31","A","0","27122781699.16"
"002001","新和成","2004-12-31","A","0","1597005026.49"
"002001","新和成","2005-12-31","A","0","1988098819.15"
"002001","新和成","2006-12-31","A","0","2399287695.20"
"002001","新和成","2007-12-31","A","0","2528573995.57"
"002001","新和成","2008-12-31","A","0","3715522917.17"
"002001","新和成","2009-12-31","A","0","4209727203.36"
"002001","新和成","2010-12-31","A","0","6153175155.02"
"002001","新和成","2011-12-31","A","0","7151413963.88"
"002001","新和成","2012-12-31","A","0","7835075904.54"
"002001","新和成","2013-12-31","A","0","8555874591.90"
"002001","新和成","2014-12-31","A","0","9123764118.06"
"002001","新和成","2015-12-31","A","0","9724261479.44"
"002001","新和成","2016-12-31","A","0","11410385936.61"
"002001","新和成","2017-12-31","A","0","18182814769.32"
"002001","新和成","2018-12-31","A","0","21934888570.86"
"002001","新和成","2019-12-31","A","0","28501522704.89"
"002001","新和成","2020-12-31","A","0","30897007799.54"
"002001","新和成","2021-12-31","A","0","34692165111.88"
"002001","新和成","2022-12-31","A","0","38267625155.83"
"002007","华兰生物","2004-12-31","A","0","644014832.49"
"002007","华兰生物","2005-12-31","A","0","699992855.66"
"002007","华兰生物","2006-12-31","A","0","815968704.76"
"002007","华兰生物","2007-12-31","A","0","958228905.07"
