"Stkcd","ShortName","Accper","Typrep","C001000000"
"300363","博腾股份","2014-12-31","A","121921427.19"
"300363","博腾股份","2015-12-31","A","112313252.11"
"300363","博腾股份","2016-12-31","A","285331010.32"
"300363","博腾股份","2017-12-31","A","289458495.84"
"300363","博腾股份","2018-12-31","A","193617828.06"
"300363","博腾股份","2019-12-31","A","351373889.80"
"300363","博腾股份","2020-12-31","A","504374812.57"
"300363","博腾股份","2021-12-31","A","480173087.10"
"300363","博腾股份","2022-12-31","A","2564418941.05"
"300381","溢多利","2013-12-31","A","67911398.22"
"300381","溢多利","2014-12-31","A","17959691.13"
"300381","溢多利","2015-12-31","A","54158885.73"
"300381","溢多利","2016-12-31","A","-44127713.72"
"300381","溢多利","2017-12-31","A","-4371739.71"
"300381","溢多利","2018-12-31","A","203948204.25"
"300381","溢多利","2019-12-31","A","442165361.20"
"300381","溢多利","2020-12-31","A","403726106.50"
"300381","溢多利","2021-12-31","A","216929263.66"
"300381","溢多利","2022-12-31","A","249773827.17"
"300406","九强生物","2014-12-31","A","156938955.17"
"300406","九强生物","2015-12-31","A","142586445.59"
"300406","九强生物","2016-12-31","A","243206450.97"
"300406","九强生物","2017-12-31","A","207907483.04"
"300406","九强生物","2018-12-31","A","256147805.93"
"300406","九强生物","2019-12-31","A","188603373.98"
"300406","九强生物","2020-12-31","A","123058597.01"
"300406","九强生物","2021-12-31","A","341098641.91"
"300406","九强生物","2022-12-31","A","396165883.39"
"300434","金石东方","2015-12-31","A","30807539.34"
"300434","金石东方","2016-12-31","A","25157797.97"
"300434","金石东方","2017-12-31","A","172821783.97"
"300434","金石东方","2018-12-31","A","199082344.96"
"300434","金石亚药","2019-12-31","A","186467495.08"
"300434","金石亚药","2020-12-31","A","132990041.53"
"300434","金石亚药","2021-12-31","A","136395575.72"
"300434","金石亚药","2022-12-31","A","323041794.10"
"300436","广生堂","2015-12-31","A","111625805.46"
"300436","广生堂","2016-12-31","A","73842321.31"
"300436","广生堂","2017-12-31","A","71468005.80"
"300436","广生堂","2018-12-31","A","10943959.05"
"300436","广生堂","2019-12-31","A","33988140.40"
"300436","广生堂","2020-12-31","A","15597456.96"
"300436","广生堂","2021-12-31","A","-17764779.27"
"300436","广生堂","2022-12-31","A","-119679687.02"
"300439","美康生物","2015-12-31","A","177548086.90"
"300439","美康生物","2016-12-31","A","2453705.87"
"300439","美康生物","2017-12-31","A","-128396513.53"
"300439","美康生物","2018-12-31","A","418803231.72"
"300439","美康生物","2019-12-31","A","601170720.83"
"300439","美康生物","2020-12-31","A","912074949.25"
"300439","美康生物","2021-12-31","A","515482463.26"
"300439","美康生物","2022-12-31","A","564665289.18"
"300452","山河药辅","2015-12-31","A","42657407.59"
"300452","山河药辅","2016-12-31","A","55334018.09"
"300452","山河药辅","2017-12-31","A","63512143.02"
"300452","山河药辅","2018-12-31","A","74764438.63"
"300452","山河药辅","2019-12-31","A","79474814.12"
"300452","山河药辅","2020-12-31","A","85551579.27"
"300452","山河药辅","2021-12-31","A","103823162.32"
"300452","山河药辅","2022-12-31","A","132817316.90"
"300463","迈克生物","2015-12-31","A","33183263.04"
"300463","迈克生物","2016-12-31","A","49315147.62"
"300463","迈克生物","2017-12-31","A","79033594.29"
"300463","迈克生物","2018-12-31","A","193905904.10"
"300463","迈克生物","2019-12-31","A","459516311.64"
"300463","迈克生物","2020-12-31","A","1094048810.10"
"300463","迈克生物","2021-12-31","A","1616683215.88"
"300463","迈克生物","2022-12-31","A","843216884.43"
"300482","万孚生物","2015-12-31","A","131814344.85"
"300482","万孚生物","2016-12-31","A","112007117.34"
"300482","万孚生物","2017-12-31","A","168850527.36"
"300482","万孚生物","2018-12-31","A","247609248.55"
"300482","万孚生物","2019-12-31","A","309860070.96"
"300482","万孚生物","2020-12-31","A","1061837071.42"
"300482","万孚生物","2021-12-31","A","664930290.53"
"300482","万孚生物","2022-12-31","A","1682171310.01"
"300485","赛升药业","2015-12-31","A","169357075.56"
"300485","赛升药业","2016-12-31","A","212893474.60"
"300485","赛升药业","2017-12-31","A","108212673.95"
"300485","赛升药业","2018-12-31","A","146516272.45"
"300485","赛升药业","2019-12-31","A","172523039.50"
"300485","赛升药业","2020-12-31","A","263725621.99"
"300485","赛升药业","2021-12-31","A","183295288.13"
"300485","赛升药业","2022-12-31","A","110434543.55"
"300497","富祥股份","2015-12-31","A","74008650.63"
"300497","富祥股份","2016-12-31","A","188534194.50"
"300497","富祥股份","2017-12-31","A","210723307.76"
"300497","富祥股份","2018-12-31","A","175913935.13"
"300497","富祥股份","2019-12-31","A","337910973.88"
"300497","富祥药业","2020-12-31","A","382350651.43"
"300497","富祥药业","2021-12-31","A","72321556.16"
"300497","富祥药业","2022-12-31","A","-120850690.10"
"300501","海顺新材","2015-12-31","A","53274730.10"
"300501","海顺新材","2016-12-31","A","33462320.43"
"300501","海顺新材","2017-12-31","A","55089703.01"
"300501","海顺新材","2018-12-31","A","27489667.33"
"300501","海顺新材","2019-12-31","A","95878082.17"
"300501","海顺新材","2020-12-31","A","77485971.77"
"300501","海顺新材","2021-12-31","A","139639384.21"
"300501","海顺新材","2022-12-31","A","136957656.04"
"300519","新光药业","2016-12-31","A","121184880.46"
"300519","新光药业","2017-12-31","A","124232049.35"
"300519","新光药业","2018-12-31","A","92772347.80"
"300519","新光药业","2019-12-31","A","98266202.81"
"300519","新光药业","2020-12-31","A","112611669.08"
"300519","新光药业","2021-12-31","A","142355309.64"
"300519","新光药业","2022-12-31","A","126429397.43"
"300534","陇神戎发","2016-12-31","A","13135424.42"
"300534","陇神戎发","2017-12-31","A","-2053780.20"
"300534","陇神戎发","2018-12-31","A","10232913.85"
"300534","陇神戎发","2019-12-31","A","28208543.85"
"300534","陇神戎发","2020-12-31","A","43500880.29"
"300534","陇神戎发","2021-12-31","A","51134884.84"
"300534","陇神戎发","2022-12-31","A","11426985.22"
"300558","贝达药业","2016-12-31","A","407053018.92"
"300558","贝达药业","2017-12-31","A","278257560.88"
"300558","贝达药业","2018-12-31","A","286396896.75"
"300558","贝达药业","2019-12-31","A","555074095.21"
"300558","贝达药业","2020-12-31","A","646022131.84"
"300558","贝达药业","2021-12-31","A","526630893.24"
"300558","贝达药业","2022-12-31","A","306739633.83"
"300573","兴齐眼药","2016-12-31","A","28122455.81"
"300573","兴齐眼药","2017-12-31","A","32697213.09"
"300573","兴齐眼药","2018-12-31","A","44008837.84"
"300573","兴齐眼药","2019-12-31","A","74081244.96"
"300573","兴齐眼药","2020-12-31","A","122158322.07"
"300573","兴齐眼药","2021-12-31","A","306955942.38"
"300573","兴齐眼药","2022-12-31","A","286263529.13"
"300583","赛托生物","2016-12-31","A","80146755.47"
"300583","赛托生物","2017-12-31","A","10896249.06"
"300583","赛托生物","2018-12-31","A","-334413378.10"
"300583","赛托生物","2019-12-31","A","57616516.66"
"300583","赛托生物","2020-12-31","A","254600648.67"
"300583","赛托生物","2021-12-31","A","227349328.89"
"300583","赛托生物","2022-12-31","A","145335684.33"
"300584","海辰药业","2016-12-31","A","37737790.97"
"300584","海辰药业","2017-12-31","A","46557481.82"
"300584","海辰药业","2018-12-31","A","77210754.37"
"300584","海辰药业","2019-12-31","A","97277039.72"
"300584","海辰药业","2020-12-31","A","73388593.52"
"300584","海辰药业","2021-12-31","A","59940771.89"
"300584","海辰药业","2022-12-31","A","-5819338.75"
"300601","康泰生物","2016-12-31","A","78323552.81"
"300601","康泰生物","2017-12-31","A","153984559.15"
"300601","康泰生物","2018-12-31","A","336476192.25"
"300601","康泰生物","2019-12-31","A","505701645.18"
"300601","康泰生物","2020-12-31","A","439847497.40"
"300601","康泰生物","2021-12-31","A","1652270156.54"
"300601","康泰生物","2022-12-31","A","545695951.53"
"300630","普利制药","2017-12-31","A","93790991.62"
"300630","普利制药","2018-12-31","A","94785675.25"
"300630","普利制药","2019-12-31","A","215374300.86"
"300630","普利制药","2020-12-31","A","332075817.29"
"300630","普利制药","2021-12-31","A","157031382.42"
"300630","普利制药","2022-12-31","A","534294809.29"
"300636","同和药业","2017-12-31","A","34053904.54"
"300636","同和药业","2018-12-31","A","74932539.99"
"300636","同和药业","2019-12-31","A","-28272033.86"
"300636","同和药业","2020-12-31","A","80066182.17"
"300636","同和药业","2021-12-31","A","131338816.17"
"300636","同和药业","2022-12-31","A","195996737.04"
"300639","凯普生物","2017-12-31","A","79165085.97"
"300639","凯普生物","2018-12-31","A","80390222.68"
"300639","凯普生物","2019-12-31","A","112831785.25"
"300639","凯普生物","2020-12-31","A","311300240.80"
"300639","凯普生物","2021-12-31","A","631341752.94"
"300639","凯普生物","2022-12-31","A","1309216063.30"
"300642","透景生命","2017-12-31","A","105997332.79"
"300642","透景生命","2018-12-31","A","161317879.65"
"300642","透景生命","2019-12-31","A","174843007.15"
"300642","透景生命","2020-12-31","A","96833971.72"
"300642","透景生命","2021-12-31","A","82613509.16"
"300642","透景生命","2022-12-31","A","164719466.16"
"300683","海特生物","2017-12-31","A","83076511.58"
"300683","海特生物","2018-12-31","A","73423479.40"
"300683","海特生物","2019-12-31","A","63027543.20"
"300683","海特生物","2020-12-31","A","-19703010.29"
"300683","海特生物","2021-12-31","A","12088247.37"
"300683","海特生物","2022-12-31","A","53033664.59"
"300685","艾德生物","2017-12-31","A","91890087.67"
"300685","艾德生物","2018-12-31","A","93448159.37"
"300685","艾德生物","2019-12-31","A","151524817.84"
"300685","艾德生物","2020-12-31","A","220694485.33"
"300685","艾德生物","2021-12-31","A","168161324.14"
"300685","艾德生物","2022-12-31","A","149036792.06"
"300702","天宇股份","2017-12-31","A","88516869.69"
"300702","天宇股份","2018-12-31","A","78572392.70"
"300702","天宇股份","2019-12-31","A","427836939.19"
"300702","天宇股份","2020-12-31","A","622180520.44"
"300702","天宇股份","2021-12-31","A","-262230037.31"
"300702","天宇股份","2022-12-31","A","-48699787.90"
"300705","九典制药","2017-12-31","A","80419422.43"
"300705","九典制药","2018-12-31","A","68233504.01"
"300705","九典制药","2019-12-31","A","90740744.38"
"300705","九典制药","2020-12-31","A","149994591.77"
"300705","九典制药","2021-12-31","A","190871610.34"
"300705","九典制药","2022-12-31","A","268988603.77"
"300723","一品红","2017-12-31","A","141348771.36"
"300723","一品红","2018-12-31","A","238599800.41"
"300723","一品红","2019-12-31","A","280649860.14"
"300723","一品红","2020-12-31","A","275221007.33"
"300723","一品红","2021-12-31","A","438100615.95"
"300723","一品红","2022-12-31","A","475534829.51"
"300832","新产业","2020-12-31","A","976654657.41"
"300832","新产业","2021-12-31","A","773218330.43"
"300832","新产业","2022-12-31","A","962391435.81"
"300841","康华生物","2020-12-31","A","369564379.69"
"300841","康华生物","2021-12-31","A","130325659.99"
"300841","康华生物","2022-12-31","A","194990553.03"
"300871","回盛生物","2020-12-31","A","48349261.08"
"300871","回盛生物","2021-12-31","A","155718489.99"
"300871","回盛生物","2022-12-31","A","96680490.85"
"300878","维康药业","2020-12-31","A","42812190.40"
"300878","维康药业","2021-12-31","A","-67744473.93"
"300878","维康药业","2022-12-31","A","146568150.27"
"300942","易瑞生物","2020-12-31","A","63793860.76"
"300942","易瑞生物","2021-12-31","A","255424985.52"
"300942","易瑞生物","2022-12-31","A","152554531.97"
"300966","共同药业","2020-12-31","A","13474987.99"
"300966","共同药业","2021-12-31","A","58004300.45"
"300966","共同药业","2022-12-31","A","-24036809.43"
"301075","多瑞医药","2021-12-31","A","48149282.18"
"301075","多瑞医药","2022-12-31","A","1126629.23"
"301089","拓新药业","2021-12-31","A","58193772.55"
"301089","拓新药业","2022-12-31","A","268850224.01"
"301093","华兰股份","2021-12-31","A","216537730.22"
"301093","华兰股份","2022-12-31","A","94883342.97"
"301111","粤万年青","2021-12-31","A","71626612.47"
"301111","粤万年青","2022-12-31","A","69879889.67"
"301130","西点药业","2021-12-31","A","59013817.04"
"301130","西点药业","2022-12-31","A","67227886.79"
"301201","诚达药业","2021-12-31","A","83140534.53"
"301201","诚达药业","2022-12-31","A","47665536.21"
"301207","华兰疫苗","2021-12-31","A","569328674.62"
"301207","华兰疫苗","2022-12-31","A","288662214.13"
"301211","亨迪药业","2021-12-31","A","123984034.41"
"301211","亨迪药业","2022-12-31","A","250794526.06"
"301246","宏源药业","2022-12-31","A","214987266.74"
"301258","富士莱","2021-12-31","A","199729417.14"
"301258","富士莱","2022-12-31","A","151187132.90"
"301277","新天地","2022-12-31","A","82845438.18"
"301281","科源制药","2022-12-31","A","115858735.33"
"301301","川宁生物","2022-12-31","A","691638049.25"
"301331","恩威医药","2022-12-31","A","62354203.24"
"430017","星昊医药","2019-12-31","A","215382468.71"
"430017","星昊医药","2020-12-31","A","21368292.31"
"430017","星昊医药","2021-12-31","A","118638513.95"
"430017","星昊医药","2022-12-31","A","96703026.50"
"430047","诺思兰德","2016-12-31","A","-22322609.72"
"430047","诺思兰德","2017-12-31","A","-22357324.12"
"430047","诺思兰德","2018-12-31","A","-21589608.95"
"430047","诺思兰德","2019-12-31","A","-36827871.24"
"430047","诺思兰德","2020-12-31","A","-10380289.88"
"430047","诺思兰德","2021-12-31","A","-26917992.07"
"430047","诺思兰德","2022-12-31","A","-24238493.18"
"430478","峆一药业","2019-12-31","A","47089242.19"
"430478","峆一药业","2020-12-31","A","44744458.67"
"430478","峆一药业","2021-12-31","A","33555630.09"
"430478","峆一药业","2022-12-31","A","57133957.92"
"600062","双鹤药业","1998-12-31","A","-13782428.26"
"600062","双鹤药业","1999-12-31","A","131535429.55"
"600062","双鹤药业","2000-12-31","A","172805379.00"
"600062","双鹤药业","2001-12-31","A","141011420.00"
"600062","双鹤药业","2002-12-31","A","140634509.00"
"600062","双鹤药业","2003-12-31","A","148936978.00"
"600062","双鹤药业","2004-12-31","A","453715358.00"
"600062","双鹤药业","2005-12-31","A","139775069.67"
"600062","双鹤药业","2006-12-31","A","303708790.18"
"600062","双鹤药业","2007-12-31","A","235458162.37"
"600062","双鹤药业","2008-12-31","A","331710145.42"
"600062","双鹤药业","2009-12-31","A","342013845.27"
"600062","双鹤药业","2010-12-31","A","509674695.48"
"600062","双鹤药业","2011-12-31","A","511526104.97"
"600062","华润双鹤","2012-12-31","A","396048302.96"
"600062","华润双鹤","2013-12-31","A","546240145.30"
"600062","华润双鹤","2014-12-31","A","718376437.47"
"600062","华润双鹤","2015-12-31","A","701346759.73"
"600062","华润双鹤","2016-12-31","A","771247822.97"
"600062","华润双鹤","2017-12-31","A","1187087990.93"
"600062","华润双鹤","2018-12-31","A","1469039631.21"
"600062","华润双鹤","2019-12-31","A","1439788470.89"
"600062","华润双鹤","2020-12-31","A","1360158210.19"
"600062","华润双鹤","2021-12-31","A","1340920963.61"
"600062","华润双鹤","2022-12-31","A","1341669648.48"
"600079","人福科技","1998-12-31","A","2732647.23"
"600079","人福科技","1999-12-31","A","-25473469.67"
"600079","人福科技","2000-12-31","A","26203782.64"
"600079","人福科技","2001-12-31","A","16876533.00"
"600079","人福科技","2002-12-31","A","-69765554.48"
"600079","人福科技","2003-12-31","A","48313463.57"
"600079","人福科技","2004-12-31","A","70552825.29"
"600079","G 人福","2005-12-31","A","127130682.84"
"600079","人福科技","2006-12-31","A","84437974.54"
"600079","人福科技","2007-12-31","A","55050309.39"
"600079","人福科技","2008-12-31","A","34969189.89"
"600079","人福科技","2009-12-31","A","154510417.03"
"600079","人福医药","2010-12-31","A","111386118.53"
"600079","人福医药","2011-12-31","A","94231577.16"
"600079","人福医药","2012-12-31","A","172273069.29"
"600079","人福医药","2013-12-31","A","498216711.17"
"600079","人福医药","2014-12-31","A","502704784.08"
"600079","人福医药","2015-12-31","A","311216560.63"
"600079","人福医药","2016-12-31","A","526477790.52"
"600079","人福医药","2017-12-31","A","38167500.25"
"600079","人福医药","2018-12-31","A","491468830.62"
"600079","人福医药","2019-12-31","A","2023091317.75"
"600079","人福医药","2020-12-31","A","2089806348.92"
"600079","人福医药","2021-12-31","A","2178810520.96"
"600079","人福医药","2022-12-31","A","2441071054.16"
"600080","金花股份","1998-12-31","A","51346613.96"
"600080","金花股份","1999-12-31","A","59911326.59"
"600080","金花股份","2000-12-31","A","95640927.14"
"600080","金花股份","2001-12-31","A","80360755.48"
"600080","金花股份","2002-12-31","A","57270281.52"
"600080","金花股份","2003-12-31","A","77715335.69"
"600080","金花股份","2004-12-31","A","78363274.98"
"600080","金花股份","2005-12-31","A","-6899770.25"
"600080","金花股份","2006-12-31","A","-2815394.31"
"600080","*ST 金花","2007-12-31","A","-9833015.32"
"600080","ST 金花","2008-12-31","A","123962810.76"
"600080","ST 金花","2009-12-31","A","37418413.56"
"600080","*ST 金花","2010-12-31","A","40760100.09"
"600080","ST 金花","2011-12-31","A","91018375.04"
"600080","金花股份","2012-12-31","A","18246534.65"
"600080","金花股份","2013-12-31","A","43959626.50"
"600080","金花股份","2014-12-31","A","34333480.91"
"600080","金花股份","2015-12-31","A","30330523.29"
"600080","金花股份","2016-12-31","A","41676486.75"
"600080","金花股份","2017-12-31","A","42865568.51"
"600080","金花股份","2018-12-31","A","29179013.67"
"600080","金花股份","2019-12-31","A","111445504.03"
"600080","ST 金花","2020-12-31","A","46558370.18"
"600080","金花股份","2021-12-31","A","30594673.93"
"600080","金花股份","2022-12-31","A","52578993.55"
"600085","同仁堂","1998-12-31","A","144961227.90"
"600085","同仁堂","1999-12-31","A","56370708.80"
"600085","同仁堂","2000-12-31","A","167791144.22"
"600085","同仁堂","2001-12-31","A","230176079.62"
"600085","同仁堂","2002-12-31","A","250613588.82"
"600085","同仁堂","2003-12-31","A","289943333.35"
"600085","同仁堂","2004-12-31","A","415822179.36"
"600085","G 同仁堂","2005-12-31","A","191538984.37"
"600085","同仁堂","2006-12-31","A","384559921.94"
"600085","同仁堂","2007-12-31","A","121020805.40"
"600085","同仁堂","2008-12-31","A","422789931.64"
"600085","同仁堂","2009-12-31","A","627689915.82"
"600085","同仁堂","2010-12-31","A","492043803.52"
"600085","同仁堂","2011-12-31","A","544905320.56"
"600085","同仁堂","2012-12-31","A","873968414.52"
"600085","同仁堂","2013-12-31","A","676398667.36"
"600085","同仁堂","2014-12-31","A","696013987.24"
"600085","同仁堂","2015-12-31","A","832472845.63"
"600085","同仁堂","2016-12-31","A","1045766482.62"
"600085","同仁堂","2017-12-31","A","1448915162.62"
"600085","同仁堂","2018-12-31","A","1928378994.71"
"600085","同仁堂","2019-12-31","A","2273710539.01"
"600085","同仁堂","2020-12-31","A","2174631663.93"
"600085","同仁堂","2021-12-31","A","3426414563.66"
"600085","同仁堂","2022-12-31","A","3094296284.27"
"600129","太极集团","1998-12-31","A","228552282.62"
"600129","太极集团","1999-12-31","A","168216486.66"
"600129","太极集团","2000-12-31","A","35148854.78"
"600129","太极集团","2001-12-31","A","224468621.06"
"600129","太极集团","2002-12-31","A","260516520.52"
"600129","太极集团","2003-12-31","A","271317334.10"
"600129","太极集团","2004-12-31","A","172581463.00"
"600129","太极集团","2005-12-31","A","406068087.56"
"600129","太极集团","2006-12-31","A","273533360.34"
"600129","太极集团","2007-12-31","A","240007181.34"
"600129","太极集团","2008-12-31","A","297456589.04"
"600129","太极集团","2009-12-31","A","338274782.09"
"600129","太极集团","2010-12-31","A","124967518.43"
"600129","太极集团","2011-12-31","A","172379998.62"
"600129","太极集团","2012-12-31","A","80079870.43"
"600129","太极集团","2013-12-31","A","-139449313.86"
"600129","太极集团","2014-12-31","A","-276282119.97"
"600129","太极集团","2015-12-31","A","-60238908.92"
"600129","太极集团","2016-12-31","A","-105607735.72"
"600129","太极集团","2017-12-31","A","-140307650.28"
"600129","太极集团","2018-12-31","A","104409864.18"
"600129","太极集团","2019-12-31","A","327246057.41"
"600129","太极集团","2020-12-31","A","749791289.19"
"600129","太极集团","2021-12-31","A","558812795.72"
"600129","太极集团","2022-12-31","A","1800768932.71"
"600161","天坛生物","1998-12-31","A","23711759.42"
"600161","天坛生物","1999-12-31","A","42582093.75"
"600161","天坛生物","2000-12-31","A","47903911.74"
"600161","天坛生物","2001-12-31","A","46491760.29"
"600161","天坛生物","2002-12-31","A","84382046.53"
"600161","天坛生物","2003-12-31","A","62928624.32"
"600161","天坛生物","2004-12-31","A","110105781.10"
"600161","天坛生物","2005-12-31","A","131685718.54"
"600161","天坛生物","2006-12-31","A","154361978.81"
"600161","天坛生物","2007-12-31","A","153548280.56"
"600161","天坛生物","2008-12-31","A","276390256.13"
"600161","天坛生物","2009-12-31","A","448226847.51"
"600161","天坛生物","2010-12-31","A","184854393.52"
"600161","天坛生物","2011-12-31","A","353150675.74"
"600161","天坛生物","2012-12-31","A","432004890.62"
"600161","天坛生物","2013-12-31","A","566433984.53"
"600161","天坛生物","2014-12-31","A","477952523.13"
"600161","天坛生物","2015-12-31","A","473258905.36"
"600161","天坛生物","2016-12-31","A","428374721.78"
"600161","天坛生物","2017-12-31","A","218389433.22"
"600161","天坛生物","2018-12-31","A","677916885.44"
"600161","天坛生物","2019-12-31","A","642468858.66"
"600161","天坛生物","2020-12-31","A","702109603.84"
"600161","天坛生物","2021-12-31","A","980350195.00"
"600161","天坛生物","2022-12-31","A","1126002190.03"
"600195","中牧股份","1999-12-31","A","-165364366.53"
"600195","中牧股份","2000-12-31","A","180117176.01"
"600195","中牧股份","2001-12-31","A","227077477.87"
"600195","中牧股份","2002-12-31","A","69664757.62"
"600195","中牧股份","2003-12-31","A","352058540.60"
"600195","中牧股份","2004-12-31","A","123895871.95"
"600195","中牧股份","2005-12-31","A","239963504.07"
"600195","中牧股份","2006-12-31","A","71990525.82"
"600195","中牧股份","2007-12-31","A","129116635.34"
"600195","中牧股份","2008-12-31","A","439213720.81"
"600195","中牧股份","2009-12-31","A","113248699.27"
"600195","中牧股份","2010-12-31","A","520328271.07"
"600195","中牧股份","2011-12-31","A","379515920.04"
"600195","中牧股份","2012-12-31","A","-34697353.02"
"600195","中牧股份","2013-12-31","A","253195232.89"
"600195","中牧股份","2014-12-31","A","287622412.27"
"600195","中牧股份","2015-12-31","A","530135872.49"
"600195","中牧股份","2016-12-31","A","633402460.30"
"600195","中牧股份","2017-12-31","A","202496413.25"
"600195","中牧股份","2018-12-31","A","186380649.72"
"600195","中牧股份","2019-12-31","A","27118053.86"
"600195","中牧股份","2020-12-31","A","666111487.76"
"600195","中牧股份","2021-12-31","A","382997571.22"
"600195","中牧股份","2022-12-31","A","-222098736.05"
"600196","复星实业","1998-12-31","A","66553612.21"
"600196","复星实业","1999-12-31","A","38198526.85"
"600196","复星实业","2000-12-31","A","138427512.17"
"600196","复星实业","2001-12-31","A","68151778.03"
"600196","复星实业","2002-12-31","A","102474342.21"
"600196","复星实业","2003-12-31","A","150137058.73"
"600196","复星医药","2004-12-31","A","205100591.09"
"600196","复星医药","2005-12-31","A","188346350.76"
"600196","复星医药","2006-12-31","A","184914259.99"
"600196","复星医药","2007-12-31","A","131477131.38"
"600196","复星医药","2008-12-31","A","233041247.51"
"600196","复星医药","2009-12-31","A","261867525.18"
"600196","复星医药","2010-12-31","A","203362919.33"
"600196","复星医药","2011-12-31","A","316649971.37"
"600196","复星医药","2012-12-31","A","665517020.67"
"600196","复星医药","2013-12-31","A","1011633374.69"
"600196","复星医药","2014-12-31","A","1200214191.85"
"600196","复星医药","2015-12-31","A","1621027875.43"
"600196","复星医药","2016-12-31","A","2110039265.11"
"600196","复星医药","2017-12-31","A","2580225775.68"
"600196","复星医药","2018-12-31","A","2950105213.40"
"600196","复星医药","2019-12-31","A","3222412571.25"
"600196","复星医药","2020-12-31","A","2579774349.87"
"600196","复星医药","2021-12-31","A","3948747009.13"
"600196","复星医药","2022-12-31","A","4217570892.87"
"600200","江苏吴中","1999-12-31","A","-5442003.41"
"600200","江苏吴中","2000-12-31","A","78786379.28"
"600200","江苏吴中","2001-12-31","A","-34735445.27"
"600200","江苏吴中","2002-12-31","A","22909564.58"
"600200","江苏吴中","2003-12-31","A","-3859078.00"
"600200","江苏吴中","2004-12-31","A","170895803.57"
"600200","G 吴中","2005-12-31","A","55012720.29"
"600200","江苏吴中","2006-12-31","A","53802299.73"
"600200","江苏吴中","2007-12-31","A","-65997033.08"
"600200","江苏吴中","2008-12-31","A","29756560.56"
"600200","江苏吴中","2009-12-31","A","174232673.67"
"600200","江苏吴中","2010-12-31","A","-32100601.93"
"600200","江苏吴中","2011-12-31","A","-323195647.08"
"600200","江苏吴中","2012-12-31","A","438417008.06"
"600200","江苏吴中","2013-12-31","A","229889693.04"
"600200","江苏吴中","2014-12-31","A","-317701441.85"
"600200","江苏吴中","2015-12-31","A","41110038.56"
"600200","江苏吴中","2016-12-31","A","693453447.26"
"600200","江苏吴中","2017-12-31","A","249141522.01"
"600200","江苏吴中","2018-12-31","A","334027632.20"
"600200","江苏吴中","2019-12-31","A","-166027875.30"
"600200","江苏吴中","2020-12-31","A","-414558357.17"
"600200","江苏吴中","2021-12-31","A","447643667.01"
"600200","江苏吴中","2022-12-31","A","56273913.03"
"600201","金宇集团","1999-12-31","A","-30582398.83"
"600201","金宇集团","2000-12-31","A","97799408.20"
"600201","金宇集团","2001-12-31","A","-34545811.11"
"600201","金宇集团","2002-12-31","A","95343971.23"
"600201","金宇集团","2003-12-31","A","-51040056.10"
"600201","金宇集团","2004-12-31","A","81061665.10"
"600201","金宇集团","2005-12-31","A","28290477.64"
"600201","金宇集团","2006-12-31","A","102662785.03"
"600201","金宇集团","2007-12-31","A","136094806.37"
"600201","金宇集团","2008-12-31","A","223910898.77"
"600201","金宇集团","2009-12-31","A","-24497004.20"
"600201","金宇集团","2010-12-31","A","-95751724.89"
"600201","金宇集团","2011-12-31","A","185203233.31"
"600201","金宇集团","2012-12-31","A","102946417.91"
"600201","金宇集团","2013-12-31","A","649339640.78"
"600201","金宇集团","2014-12-31","A","585186590.74"
"600201","生物股份","2015-12-31","A","494320157.26"
"600201","生物股份","2016-12-31","A","756123716.09"
"600201","生物股份","2017-12-31","A","891439596.76"
"600201","生物股份","2018-12-31","A","422460842.44"
"600201","生物股份","2019-12-31","A","405242914.07"
"600201","生物股份","2020-12-31","A","699612782.08"
"600201","生物股份","2021-12-31","A","533084549.84"
"600201","生物股份","2022-12-31","A","344650092.40"
"600211","西藏药业","1999-12-31","A","2246631.42"
"600211","西藏药业","2000-12-31","A","20555027.96"
"600211","西藏药业","2001-12-31","A","15473520.15"
"600211","西藏药业","2002-12-31","A","32854146.82"
"600211","西藏药业","2003-12-31","A","47205277.22"
"600211","西藏药业","2004-12-31","A","26904343.60"
"600211","西藏药业","2005-12-31","A","18918704.88"
"600211","S 藏药业","2006-12-31","A","33629555.12"
"600211","西藏药业","2007-12-31","A","-18295359.59"
"600211","西藏药业","2008-12-31","A","21457337.09"
"600211","西藏药业","2009-12-31","A","17884257.59"
"600211","西藏药业","2010-12-31","A","1900169.54"
"600211","西藏药业","2011-12-31","A","12090452.23"
"600211","西藏药业","2012-12-31","A","56200572.34"
"600211","西藏药业","2013-12-31","A","279222005.34"
"600211","西藏药业","2014-12-31","A","-141403348.04"
"600211","西藏药业","2015-12-31","A","133930272.80"
"600211","西藏药业","2016-12-31","A","250204859.04"
"600211","西藏药业","2017-12-31","A","91457114.93"
"600211","西藏药业","2018-12-31","A","289217375.12"
"600211","西藏药业","2019-12-31","A","489592488.78"
"600211","西藏药业","2020-12-31","A","428165608.42"
"600211","西藏药业","2021-12-31","A","366531412.01"
"600211","西藏药业","2022-12-31","A","837377038.26"
"600216","浙江医药","1999-12-31","A","-51902882.91"
"600216","浙江医药","2000-12-31","A","10583044.68"
"600216","浙江医药","2001-12-31","A","98247476.68"
"600216","浙江医药","2002-12-31","A","23127193.39"
"600216","浙江医药","2003-12-31","A","66203823.62"
"600216","浙江医药","2004-12-31","A","107598753.83"
"600216","浙江医药","2005-12-31","A","25143347.46"
"600216","浙江医药","2006-12-31","A","169506018.55"
